year,month,orderdate,turnover,quantity,country,city,productname,categoryname
2018,3,2018-03-14,42,6,Brazil,Sao Paulo,Filo Mix,Grains/Cereals
2018,3,2018-03-14,1080,60,Brazil,Sao Paulo,LakkalikÃ¶Ã¶ri,Beverages
2018,3,2018-03-14,1350,45,Germany,Cunewalde,Uncle Bob's Organic Dried Pears,Produce
2018,3,2018-03-14,462,77,Germany,Cunewalde,Konbu,Seafood
2018,3,2018-03-14,655.9999847,20,Germany,Cunewalde,Perth Pasties,Meat/Poultry
2018,3,2018-03-14,324,9,Germany,Cunewalde,Gudbrandsdalsost,Dairy Products
2018,3,2018-03-14,792,44,Germany,Cunewalde,LakkalikÃ¶Ã¶ri,Beverages
2018,3,2018-03-14,68,2,Portugal,Lisboa,Camembert Pierrot,Dairy Products
2018,3,2018-03-15,375,6,France,Paris,Carnarvon Tigers,Seafood
2018,3,2018-03-15,1317.5,5,France,Paris,CÃ´te de Blaye,Beverages
2018,3,2018-03-15,360,10,France,Paris,Gudbrandsdalsost,Dairy Products
2018,3,2018-03-15,848,16,USA,Anchorage,Manjimup Dried Apples,Produce
2018,3,2018-03-15,208,8,Switzerland,Bern,Gravad lax,Seafood
2018,3,2018-03-15,456,12,Switzerland,Bern,Gnocchi di nonna Alice,Grains/Cereals
2018,3,2018-03-15,591.5999908,12,Switzerland,Bern,Tarte au sucre,Confections
2018,3,2018-03-18,110.3999977,12,Germany,Münster,Teatime Chocolate Biscuits,Confections
2018,3,2018-03-18,800,40,Germany,Münster,Maxilaku,Confections
2018,3,2018-03-18,1140,30,Austria,Graz,Queso Manchego La Pastora,Dairy Products
2018,3,2018-03-18,135,30,Austria,Graz,GuaranÃ¡ FantÃ¡stica,Beverages
2018,3,2018-03-18,133,4,Austria,Graz,Wimmers gute SemmelknÃ¶del,Grains/Cereals
2018,3,2018-03-18,108,9,Brazil,Sao Paulo,Spegesild,Seafood
2018,3,2018-03-19,280,40,Spain,Madrid,Filo Mix,Grains/Cereals
2018,3,2018-03-19,1733.060013,14,France,Nantes,ThÃ¼ringer Rostbratwurst,Meat/Poultry
2018,3,2018-03-19,234,6,France,Versailles,Alice Mutton,Meat/Poultry
2018,3,2018-03-19,17.5,7,France,Versailles,Geitost,Dairy Products
2018,3,2018-03-19,156.1499977,5,France,Versailles,GumbÃ¤r GummibÃ¤rchen,Confections
2018,3,2018-03-19,57.89999771,6,France,Versailles,Jack's New England Clam Chowder,Seafood
2018,3,2018-03-19,77.5,10,France,Versailles,RhÃ¶nbrÃ¤u Klosterbier,Beverages
2018,3,2018-03-20,439.0000153,10,USA,Lander,Vegie-spread,Condiments
2018,3,2018-03-20,640,16,Canada,Tsawassen,Northwoods Cranberry Sauce,Condiments
2018,3,2018-03-20,77.5,10,Canada,Tsawassen,RhÃ¶nbrÃ¤u Klosterbier,Beverages
2018,3,2018-03-20,911.9999695,20,Venezuela,San Cristóbal,RÃ¶ssle Sauerkraut,Produce
2018,3,2018-03-21,540,30,Sweden,Bräcke,Chartreuse verte,Beverages
2018,3,2018-03-21,285,30,Sweden,Bräcke,Zaanse koeken,Confections
2018,3,2018-03-21,530,10,Sweden,Bräcke,Manjimup Dried Apples,Produce
2018,3,2018-03-21,878.0000305,20,Sweden,Bräcke,Vegie-spread,Condiments
2018,3,2018-03-21,800,20,Belgium,Bruxelles,Northwoods Cranberry Sauce,Condiments
2018,3,2018-03-21,400,40,Belgium,Bruxelles,Sir Rodney's Scones,Confections
2018,3,2018-03-21,183.9999962,10,Belgium,Bruxelles,Boston Crab Meat,Seafood
2018,3,2018-03-21,116.7000046,6,Belgium,Bruxelles,Gula Malacca,Condiments
2018,3,2018-03-21,540,18,Austria,Graz,Uncle Bob's Organic Dried Pears,Produce
2018,3,2018-03-21,760,20,Austria,Graz,Queso Manchego La Pastora,Dairy Products
2018,3,2018-03-21,360,80,Austria,Graz,GuaranÃ¡ FantÃ¡stica,Beverages
2018,3,2018-03-21,1317.000046,30,Austria,Graz,Schoggi Schokolade,Confections
2018,3,2018-03-21,300,24,Austria,Graz,Gorgonzola Telino,Dairy Products
2018,3,2018-03-21,1536.500053,35,Austria,Graz,Vegie-spread,Condiments
2018,3,2018-03-22,310,40,Sweden,Bräcke,RhÃ¶nbrÃ¤u Klosterbier,Beverages
2018,3,2018-03-22,15810,60,Brazil,Rio de Janeiro,CÃ´te de Blaye,Beverages
2018,3,2018-03-22,600,20,Canada,Tsawassen,Uncle Bob's Organic Dried Pears,Produce
2018,3,2018-03-22,414,9,Canada,Tsawassen,Ipoh Coffee,Beverages
2018,3,2018-03-22,504,84,USA,Boise,Konbu,Seafood
2018,3,2018-03-22,292.5,15,USA,Boise,Ravioli Angelo,Grains/Cereals
2018,3,2018-03-25,959.750042,55,USA,Boise,Pavlova,Confections
2018,3,2018-03-25,90,20,USA,Boise,GuaranÃ¡ FantÃ¡stica,Beverages
2018,3,2018-03-25,760,40,USA,Boise,Inlagd Sill,Seafood
2018,3,2018-03-25,628.2000275,36,Ireland,Cork,Pavlova,Confections
2018,3,2018-03-25,500,8,Ireland,Cork,Carnarvon Tigers,Seafood
2018,3,2018-03-25,1120,35,Ireland,Cork,Mascarpone Fabioli,Dairy Products
2018,3,2018-03-25,630,30,Argentina,Buenos Aires,Queso Cabrales,Dairy Products
2018,3,2018-03-25,1215,15,Argentina,Buenos Aires,Sir Rodney's Marmalade,Confections
2018,3,2018-03-25,180,10,Argentina,Buenos Aires,LakkalikÃ¶Ã¶ri,Beverages
2018,3,2018-03-25,195,15,Argentina,Buenos Aires,Original Frankfurter grÃ¼ne SoÃe,Condiments
2018,3,2018-03-26,1800,60,UK,London,Uncle Bob's Organic Dried Pears,Produce
2018,3,2018-03-26,276,6,UK,London,Ipoh Coffee,Beverages
2018,3,2018-03-26,695.9999847,20,UK,London,Mozzarella di Giovanni,Dairy Products
2018,3,2018-03-26,1800,60,USA,Albuquerque,Uncle Bob's Organic Dried Pears,Produce
2018,3,2018-03-26,1971.999969,40,USA,Albuquerque,Tarte au sucre,Confections
2018,3,2018-03-26,1000,40,Brazil,Rio de Janeiro,Grandma's Boysenberry Spread,Condiments
2018,3,2018-03-26,315,15,Brazil,Rio de Janeiro,Queso Cabrales,Dairy Products
2018,3,2018-03-26,38.59999847,4,Brazil,Rio de Janeiro,Jack's New England Clam Chowder,Seafood
2018,3,2018-03-27,650,65,Austria,Graz,Sir Rodney's Scones,Confections
2018,3,2018-03-27,840,60,Austria,Graz,Sasquatch Ale,Beverages
2018,3,2018-03-27,1560,65,Austria,Graz,PÃ¢tÃ© chinois,Meat/Poultry
2018,3,2018-03-27,1881,66,Austria,Graz,Sirop d'Ã©rable,Condiments
2018,3,2018-03-27,950,50,Germany,Cunewalde,Chang,Beverages
2018,3,2018-03-27,300,20,Germany,Cunewalde,Outback Lager,Beverages
2018,3,2018-03-27,1620,90,Germany,Cunewalde,LakkalikÃ¶Ã¶ri,Beverages
2018,3,2018-03-27,69.59999847,2,USA,Portland,Mozzarella di Giovanni,Dairy Products
2018,3,2018-03-27,6189.500046,50,Sweden,Bräcke,ThÃ¼ringer Rostbratwurst,Meat/Poultry
2018,3,2018-03-27,337.7499866,35,Sweden,Bräcke,Jack's New England Clam Chowder,Seafood
2018,3,2018-03-28,990,18,Denmark,Århus,Raclette Courdavault,Dairy Products
2018,3,2018-03-28,1060,20,Mexico,México D.F.,Manjimup Dried Apples,Produce
2018,3,2018-03-28,136,4,Mexico,México D.F.,Camembert Pierrot,Dairy Products
2018,3,2018-03-28,560,40,Germany,Cunewalde,Singaporean Hokkien Fried Mee,Grains/Cereals
2018,3,2018-03-29,1600,50,Venezuela,Barquisimeto,Mascarpone Fabioli,Dairy Products
2018,3,2018-03-29,240,20,Venezuela,Barquisimeto,Spegesild,Seafood
2018,3,2018-03-29,140,20,Venezuela,Barquisimeto,Filo Mix,Grains/Cereals
2018,3,2018-03-29,54,12,Poland,Warszawa,GuaranÃ¡ FantÃ¡stica,Beverages
2018,3,2018-03-29,199.5,7,Poland,Warszawa,Sirop d'Ã©rable,Condiments
2018,3,2018-03-29,200,20,Poland,Warszawa,Longlife Tofu,Produce
2018,3,2018-03-29,232.5,30,Poland,Warszawa,RhÃ¶nbrÃ¤u Klosterbier,Beverages
2018,3,2018-03-29,192.9999924,20,Germany,Köln,Jack's New England Clam Chowder,Seafood
2018,3,2018-03-29,795,15,Germany,Köln,Manjimup Dried Apples,Produce
2018,3,2018-03-29,273,21,Germany,Köln,Original Frankfurter grÃ¼ne SoÃe,Condiments
2018,4,2018-04-01,550,25,USA,Albuquerque,Chef Anton's Cajun Seasoning,Condiments
2018,4,2018-04-01,135,30,USA,Albuquerque,GuaranÃ¡ FantÃ¡stica,Beverages
2018,4,2018-04-01,390,30,USA,Albuquerque,Original Frankfurter grÃ¼ne SoÃe,Condiments
2018,4,2018-04-01,1800,60,Sweden,Bräcke,Uncle Bob's Organic Dried Pears,Produce
2018,4,2018-04-01,525,25,Sweden,Bräcke,Gustaf's KnÃ¤ckebrÃ¶d,Grains/Cereals
2018,4,2018-04-01,300,25,Sweden,Bräcke,Spegesild,Seafood
2018,4,2018-04-01,144,6,Sweden,Bräcke,PÃ¢tÃ© chinois,Meat/Poultry
2018,4,2018-04-01,336,56,USA,Boise,Konbu,Seafood
2018,4,2018-04-01,270,15,USA,Boise,Steeleye Stout,Beverages
2018,4,2018-04-01,336,24,USA,Boise,Singaporean Hokkien Fried Mee,Grains/Cereals
2018,4,2018-04-01,960,40,USA,Boise,PÃ¢tÃ© chinois,Meat/Poultry
2018,4,2018-04-01,72,4,USA,Butte,Chai,Beverages
2018,4,2018-04-01,183.9999962,10,USA,Butte,Boston Crab Meat,Seafood
2018,4,2018-04-01,70,10,USA,Butte,Filo Mix,Grains/Cereals
2018,4,2018-04-02,187.3799973,6,Belgium,Bruxelles,GumbÃ¤r GummibÃ¤rchen,Confections
2018,4,2018-04-02,108,6,Belgium,Bruxelles,LakkalikÃ¶Ã¶ri,Beverages
2018,4,2018-04-02,36,2,Finland,Helsinki,Chai,Beverages
2018,4,2018-04-02,550,10,Finland,Helsinki,Raclette Courdavault,Dairy Products
2018,4,2018-04-02,144,8,USA,Eugene,Chai,Beverages
2018,4,2018-04-02,247.5800018,2,USA,Eugene,ThÃ¼ringer Rostbratwurst,Meat/Poultry
2018,4,2018-04-03,1200,30,Portugal,Lisboa,Northwoods Cranberry Sauce,Condiments
2018,4,2018-04-03,1237.900009,10,Portugal,Lisboa,ThÃ¼ringer Rostbratwurst,Meat/Poultry
2018,4,2018-04-03,196,14,Portugal,Lisboa,Singaporean Hokkien Fried Mee,Grains/Cereals
2018,4,2018-04-03,3191.999893,70,Austria,Graz,RÃ¶ssle Sauerkraut,Produce
2018,4,2018-04-03,1260,90,Austria,Graz,Sasquatch Ale,Beverages
2018,4,2018-04-03,451.5,21,Austria,Graz,Flotemysost,Dairy Products
2018,4,2018-04-03,54,12,Spain,Sevilla,GuaranÃ¡ FantÃ¡stica,Beverages
2018,4,2018-04-03,342,18,Spain,Sevilla,Inlagd Sill,Seafood
2018,4,2018-04-03,306,9,Spain,Sevilla,Camembert Pierrot,Dairy Products
2018,4,2018-04-04,600,20,Italy,Reggio Emilia,Uncle Bob's Organic Dried Pears,Produce
2018,4,2018-04-04,45,10,Italy,Reggio Emilia,GuaranÃ¡ FantÃ¡stica,Beverages
2018,4,2018-04-04,530,40,Germany,Berlin,Escargots de Bourgogne,Seafood
2018,4,2018-04-04,430,20,Germany,Berlin,Flotemysost,Dairy Products
2018,4,2018-04-04,459.9999905,50,Germany,München,Teatime Chocolate Biscuits,Confections
2018,4,2018-04-04,1224,36,Germany,München,Camembert Pierrot,Dairy Products
2018,4,2018-04-04,1290,60,Germany,München,Flotemysost,Dairy Products
2018,4,2018-04-04,90,10,Spain,Madrid,TunnbrÃ¶d,Grains/Cereals
2018,4,2018-04-04,56,4,Spain,Madrid,Singaporean Hokkien Fried Mee,Grains/Cereals
2018,4,2018-04-04,190,20,Spain,Madrid,Rogede sild,Seafood
2018,4,2018-04-04,25,2,Spain,Madrid,Scottish Longbreads,Confections
2018,4,2018-04-05,270.1999893,28,Venezuela,I. de Margarita,Jack's New England Clam Chowder,Seafood
2018,4,2018-04-05,388.3499908,15,Norway,Stavern,Nord-Ost Matjeshering,Seafood
2018,4,2018-04-05,234,18,Norway,Stavern,Original Frankfurter grÃ¼ne SoÃe,Condiments
2018,4,2018-04-05,187.5,15,UK,London,Gorgonzola Telino,Dairy Products
2018,4,2018-04-05,304,16,UK,London,Inlagd Sill,Seafood
2018,4,2018-04-08,250,25,Austria,Graz,Aniseed Syrup,Condiments
2018,4,2018-04-08,6050,110,Austria,Graz,Raclette Courdavault,Dairy Products
2018,4,2018-04-08,450,30,Austria,Graz,Outback Lager,Beverages
2018,4,2018-04-08,760,20,USA,Portland,Queso Manchego La Pastora,Dairy Products
2018,4,2018-04-08,625,10,USA,Portland,Carnarvon Tigers,Seafood
2018,4,2018-04-08,190,5,USA,Portland,Gnocchi di nonna Alice,Grains/Cereals
2018,4,2018-04-08,36,3,Argentina,Buenos Aires,Spegesild,Seafood
2018,4,2018-04-08,40,2,Argentina,Buenos Aires,Maxilaku,Confections
2018,4,2018-04-09,744,24,Germany,Köln,Ikura,Seafood
2018,4,2018-04-09,209,11,Germany,Cunewalde,Chang,Beverages
2018,4,2018-04-09,1215,15,Germany,Cunewalde,Sir Rodney's Marmalade,Confections
2018,4,2018-04-09,1967.489971,63,Germany,Cunewalde,GumbÃ¤r GummibÃ¤rchen,Confections
2018,4,2018-04-09,2332,44,Germany,Cunewalde,Manjimup Dried Apples,Produce
2018,4,2018-04-09,1217.999973,35,Germany,Cunewalde,Mozzarella di Giovanni,Dairy Products
2018,4,2018-04-09,321.9999933,35,Brazil,Rio de Janeiro,Teatime Chocolate Biscuits,Confections
2018,4,2018-04-09,1080,30,Brazil,Rio de Janeiro,Gudbrandsdalsost,Dairy Products
2018,4,2018-04-09,120,4,UK,London,Uncle Bob's Organic Dried Pears,Produce
2018,4,2018-04-09,1380,30,UK,London,Ipoh Coffee,Beverages
2018,4,2018-04-10,374.7599945,12,UK,London,GumbÃ¤r GummibÃ¤rchen,Confections
2018,4,2018-04-10,75,30,UK,London,Geitost,Dairy Products
2018,4,2018-04-10,442.049984,21,UK,London,Louisiana Fiery Hot Pepper Sauce,Condiments
2018,4,2018-04-10,1075,50,UK,London,Flotemysost,Dairy Products
2018,4,2018-04-10,180,10,Finland,Oulu,Chai,Beverages
2018,4,2018-04-10,120,20,Finland,Oulu,Konbu,Seafood
2018,4,2018-04-10,500,8,Italy,Torino,Carnarvon Tigers,Seafood
2018,4,2018-04-10,530,10,Italy,Torino,Manjimup Dried Apples,Produce
2018,4,2018-04-11,135,30,Canada,Tsawassen,GuaranÃ¡ FantÃ¡stica,Beverages
2018,4,2018-04-11,1035.299984,21,Canada,Tsawassen,Tarte au sucre,Confections
2018,4,2018-04-11,840,35,Germany,Brandenburg,PÃ¢tÃ© chinois,Meat/Poultry
2018,4,2018-04-11,1320,24,Germany,Brandenburg,Raclette Courdavault,Dairy Products
2018,4,2018-04-11,760,20,Switzerland,Bern,Gnocchi di nonna Alice,Grains/Cereals
2018,4,2018-04-11,526.8000183,12,Switzerland,Bern,Vegie-spread,Condiments
2018,4,2018-04-12,1900,100,USA,Boise,Chang,Beverages
2018,4,2018-04-12,1494.500027,70,USA,Boise,Chef Anton's Gumbo Mix,Condiments
2018,4,2018-04-12,7427.400055,60,USA,Boise,ThÃ¼ringer Rostbratwurst,Meat/Poultry
2018,4,2018-04-12,5500,100,USA,Boise,Raclette Courdavault,Dairy Products
2018,4,2018-04-12,810,45,USA,Boise,Chai,Beverages
2018,4,2018-04-12,480,80,USA,Boise,Konbu,Seafood
2018,4,2018-04-12,94.5,21,USA,Boise,GuaranÃ¡ FantÃ¡stica,Beverages
2018,4,2018-04-12,665,20,USA,Boise,Wimmers gute SemmelknÃ¶del,Grains/Cereals
2018,4,2018-04-12,344,16,USA,Boise,Flotemysost,Dairy Products
2018,4,2018-04-12,665,35,USA,Seattle,Inlagd Sill,Seafood
2018,4,2018-04-12,6587.5,25,USA,Seattle,CÃ´te de Blaye,Beverages
2018,4,2018-04-12,1650,30,USA,Seattle,Raclette Courdavault,Dairy Products
2018,4,2018-04-12,2295.999947,70,Switzerland,Genève,Perth Pasties,Meat/Poultry
2018,4,2018-04-12,1296,36,Switzerland,Genève,Gudbrandsdalsost,Dairy Products
2018,4,2018-04-15,150,15,USA,Anchorage,Sir Rodney's Scones,Confections
2018,4,2018-04-15,233.4000092,12,USA,Anchorage,Gula Malacca,Condiments
2018,4,2018-04-15,171,6,USA,Anchorage,Sirop d'Ã©rable,Condiments
2018,4,2018-04-15,180,10,Belgium,Charleroi,Chai,Beverages
2018,4,2018-04-15,1080,60,Belgium,Charleroi,Steeleye Stout,Beverages
2018,4,2018-04-15,420,30,Belgium,Charleroi,Singaporean Hokkien Fried Mee,Grains/Cereals
2018,4,2018-04-15,74.49999809,10,Belgium,Charleroi,TourtiÃ¨re,Meat/Poultry
2018,4,2018-04-15,42,7,Germany,Aachen,Konbu,Seafood
2018,4,2018-04-15,1650,30,Germany,Aachen,Raclette Courdavault,Dairy Products
2018,4,2018-04-16,60,4,Spain,Sevilla,Outback Lager,Beverages
2018,4,2018-04-16,91.99999809,5,Belgium,Charleroi,Boston Crab Meat,Seafood
2018,4,2018-04-16,14,2,Belgium,Charleroi,Filo Mix,Grains/Cereals
2018,4,2018-04-16,645,30,Belgium,Charleroi,Flotemysost,Dairy Products
2018,4,2018-04-16,911.9999695,20,Venezuela,I. de Margarita,RÃ¶ssle Sauerkraut,Produce
2018,4,2018-04-16,432,24,Venezuela,I. de Margarita,Steeleye Stout,Beverages
2018,4,2018-04-16,1200,60,Venezuela,I. de Margarita,Maxilaku,Confections
2018,4,2018-04-16,546,28,Venezuela,I. de Margarita,Ravioli Angelo,Grains/Cereals
2018,4,2018-04-17,200,20,USA,Eugene,Sir Rodney's Scones,Confections
2018,4,2018-04-17,570,30,Switzerland,Bern,Chang,Beverages
2018,4,2018-04-17,1317.000046,30,Switzerland,Bern,Vegie-spread,Condiments
2018,4,2018-04-17,291.7500114,15,Brazil,Sao Paulo,Gula Malacca,Condiments
2018,4,2018-04-17,114,4,Brazil,Sao Paulo,Sirop d'Ã©rable,Condiments
2018,4,2018-04-17,210,10,France,Paris,Queso Cabrales,Dairy Products
2018,4,2018-04-18,591.5999908,12,Poland,Warszawa,Tarte au sucre,Confections
2018,4,2018-04-18,37.5,15,Canada,Tsawassen,Geitost,Dairy Products
2018,4,2018-04-18,1272,24,Canada,Tsawassen,Manjimup Dried Apples,Produce
2018,4,2018-04-18,760,20,Germany,Stuttgart,Queso Manchego La Pastora,Dairy Products
2018,4,2018-04-18,480,15,Germany,Stuttgart,Mascarpone Fabioli,Dairy Products
2018,4,2018-04-18,324,18,Germany,Stuttgart,Steeleye Stout,Beverages
2018,4,2018-04-19,450,25,UK,London,Chai,Beverages
2018,4,2018-04-19,640.5000114,30,UK,London,Chef Anton's Gumbo Mix,Condiments
2018,4,2018-04-19,525,42,Canada,Tsawassen,Scottish Longbreads,Confections
2018,4,2018-04-19,190,10,Brazil,Campinas,Chang,Beverages
2018,4,2018-04-19,152,4,Brazil,Campinas,Queso Manchego La Pastora,Dairy Products
2018,4,2018-04-22,900,50,Sweden,Bräcke,LakkalikÃ¶Ã¶ri,Beverages
2018,4,2018-04-22,45,10,France,Toulouse,GuaranÃ¡ FantÃ¡stica,Beverages
2018,4,2018-04-22,1380,30,Brazil,Rio de Janeiro,Ipoh Coffee,Beverages
2018,4,2018-04-22,285,10,Brazil,Rio de Janeiro,Sirop d'Ã©rable,Condiments
2018,4,2018-04-22,2187.5,35,Austria,Salzburg,Carnarvon Tigers,Seafood
2018,4,2018-04-22,640,20,Austria,Salzburg,Mascarpone Fabioli,Dairy Products
2018,4,2018-04-22,831.25,25,Austria,Salzburg,Wimmers gute SemmelknÃ¶del,Grains/Cereals
2018,4,2018-04-23,25,10,Argentina,Buenos Aires,Geitost,Dairy Products
2018,4,2018-04-23,280,20,Argentina,Buenos Aires,Laughing Lumberjack Lager,Beverages
2018,4,2018-04-23,67.5,15,Venezuela,San Cristóbal,GuaranÃ¡ FantÃ¡stica,Beverages
2018,4,2018-04-23,210,15,Venezuela,San Cristóbal,NuNuCa NuÃ-Nougat-Creme,Confections
2018,4,2018-04-23,1060,20,Venezuela,San Cristóbal,Manjimup Dried Apples,Produce
2018,4,2018-04-23,390,20,Venezuela,San Cristóbal,Ravioli Angelo,Grains/Cereals
2018,4,2018-04-23,1200,40,UK,London,Uncle Bob's Organic Dried Pears,Produce
2018,4,2018-04-23,840,35,UK,London,PÃ¢tÃ© chinois,Meat/Poultry
2018,4,2018-04-23,1700,50,UK,London,Camembert Pierrot,Dairy Products
2018,4,2018-04-24,45,3,UK,London,Outback Lager,Beverages
2018,4,2018-04-24,30,3,Germany,Mannheim,Sir Rodney's Scones,Confections
2018,4,2018-04-24,714,21,Germany,Mannheim,Camembert Pierrot,Dairy Products
2018,4,2018-04-24,114,4,Germany,Mannheim,Sirop d'Ã©rable,Condiments
2018,4,2018-04-24,180,30,Brazil,Rio de Janeiro,Konbu,Seafood
2018,4,2018-04-24,468,12,Brazil,Rio de Janeiro,Alice Mutton,Meat/Poultry
2018,4,2018-04-24,1190,35,Brazil,Rio de Janeiro,Camembert Pierrot,Dairy Products
2018,4,2018-04-25,136,4,Italy,Torino,Camembert Pierrot,Dairy Products
2018,4,2018-04-25,130,10,Italy,Torino,Original Frankfurter grÃ¼ne SoÃe,Condiments
2018,4,2018-04-25,510,15,USA,Eugene,Camembert Pierrot,Dairy Products
2018,4,2018-04-25,327.9999924,10,Italy,Reggio Emilia,Perth Pasties,Meat/Poultry
2018,4,2018-04-25,180,12,Italy,Reggio Emilia,Outback Lager,Beverages
2018,4,2018-04-25,420,30,Ireland,Cork,Sasquatch Ale,Beverages
2018,4,2018-04-25,735.9999847,40,Ireland,Cork,Boston Crab Meat,Seafood
2018,4,2018-04-25,289.4999886,30,Ireland,Cork,Jack's New England Clam Chowder,Seafood
2018,4,2018-04-26,3003,77,USA,Boise,Alice Mutton,Meat/Poultry
2018,4,2018-04-26,115.7999954,12,USA,Boise,Jack's New England Clam Chowder,Seafood
2018,4,2018-04-26,819.9999809,25,USA,Boise,Perth Pasties,Meat/Poultry
2018,4,2018-04-26,96,4,USA,Boise,PÃ¢tÃ© chinois,Meat/Poultry
2018,4,2018-04-26,687.5,55,USA,Boise,Scottish Longbreads,Confections
2018,4,2018-04-26,103.5599976,4,Venezuela,Barquisimeto,Nord-Ost Matjeshering,Seafood
2018,4,2018-04-26,148.9999962,20,Venezuela,Barquisimeto,TourtiÃ¨re,Meat/Poultry
2018,4,2018-04-26,52.35000229,3,USA,Seattle,Pavlova,Confections
2018,4,2018-04-26,386.399992,42,USA,Seattle,Teatime Chocolate Biscuits,Confections
2018,4,2018-04-26,490,35,USA,Seattle,Sasquatch Ale,Beverages
2018,4,2018-04-29,86.84999657,9,Germany,Aachen,Jack's New England Clam Chowder,Seafood
2018,4,2018-04-29,364.7999878,8,Brazil,Sao Paulo,RÃ¶ssle Sauerkraut,Produce
2018,4,2018-04-29,1656,36,Brazil,Sao Paulo,Ipoh Coffee,Beverages
2018,4,2018-04-29,364,28,Brazil,Sao Paulo,Original Frankfurter grÃ¼ne SoÃe,Condiments
2018,4,2018-04-29,360,20,Mexico,México D.F.,Chartreuse verte,Beverages
2018,4,2018-04-30,720,40,Germany,Frankfurt a.M.,Chai,Beverages
2018,4,2018-04-30,380,20,Germany,Frankfurt a.M.,Chang,Beverages
2018,4,2018-04-30,523.5000229,30,Germany,Frankfurt a.M.,Pavlova,Confections
2018,4,2018-04-30,250,20,Germany,Frankfurt a.M.,Gorgonzola Telino,Dairy Products
2018,4,2018-04-30,450,15,Venezuela,Barquisimeto,Uncle Bob's Organic Dried Pears,Produce
2018,4,2018-04-30,60,10,Venezuela,Barquisimeto,Konbu,Seafood
2018,4,2018-04-30,152,8,Austria,Graz,Chang,Beverages
2018,4,2018-04-30,385.9999847,40,Austria,Graz,Jack's New England Clam Chowder,Seafood
2018,4,2018-04-30,357.5,22,Austria,Graz,Valkoinen suklaa,Confections
2018,4,2018-04-30,4322.5,130,Austria,Graz,Wimmers gute SemmelknÃ¶del,Grains/Cereals
2018,4,2018-04-30,210,10,Mexico,México D.F.,Queso Cabrales,Dairy Products
2018,4,2018-04-30,90,20,Mexico,México D.F.,GuaranÃ¡ FantÃ¡stica,Beverages
2018,5,2018-05-01,244.3000107,14,Denmark,Kobenhavn,Pavlova,Confections
2018,5,2018-05-01,190,10,Switzerland,Genève,Chang,Beverages
2018,5,2018-05-01,360,30,Switzerland,Genève,Spegesild,Seafood
2018,5,2018-05-01,36,2,Switzerland,Genève,LakkalikÃ¶Ã¶ri,Beverages
2018,5,2018-05-01,500,20,France,Marseille,Grandma's Boysenberry Spread,Condiments
2018,5,2018-05-01,465,20,France,Marseille,Tofu,Produce
2018,5,2018-05-01,91.99999809,10,France,Marseille,Teatime Chocolate Biscuits,Confections
2018,5,2018-05-01,456,24,USA,Albuquerque,Chang,Beverages
2018,5,2018-05-01,40,4,USA,Albuquerque,Aniseed Syrup,Condiments
2018,5,2018-05-01,22,1,USA,Albuquerque,Chef Anton's Cajun Seasoning,Condiments
2018,5,2018-05-01,25,1,USA,Albuquerque,Grandma's Boysenberry Spread,Condiments
2018,5,2018-05-01,30,1,USA,Albuquerque,Uncle Bob's Organic Dried Pears,Produce
2018,5,2018-05-01,80,2,USA,Albuquerque,Northwoods Cranberry Sauce,Condiments
2018,5,2018-05-01,31,1,USA,Albuquerque,Ikura,Seafood
2018,5,2018-05-01,76,2,USA,Albuquerque,Queso Manchego La Pastora,Dairy Products
2018,5,2018-05-01,24,4,USA,Albuquerque,Konbu,Seafood
2018,5,2018-05-01,23.25,1,USA,Albuquerque,Tofu,Produce
2018,5,2018-05-01,34.90000153,2,USA,Albuquerque,Pavlova,Confections
2018,5,2018-05-01,81,1,USA,Albuquerque,Sir Rodney's Marmalade,Confections
2018,5,2018-05-01,18,2,USA,Albuquerque,TunnbrÃ¶d,Grains/Cereals
2018,5,2018-05-01,32,1,USA,Albuquerque,Mascarpone Fabioli,Dairy Products
2018,5,2018-05-01,36,2,USA,Albuquerque,Chartreuse verte,Beverages
2018,5,2018-05-01,28.94999886,3,USA,Albuquerque,Jack's New England Clam Chowder,Seafood
2018,5,2018-05-01,36,3,USA,Albuquerque,Spegesild,Seafood
2018,5,2018-05-01,14,2,USA,Albuquerque,Filo Mix,Grains/Cereals
2018,5,2018-05-01,48,2,USA,Albuquerque,PÃ¢tÃ© chinois,Meat/Poultry
2018,5,2018-05-01,68,2,USA,Albuquerque,Camembert Pierrot,Dairy Products
2018,5,2018-05-01,66.5,2,USA,Albuquerque,Wimmers gute SemmelknÃ¶del,Grains/Cereals
2018,5,2018-05-01,17,1,USA,Albuquerque,Louisiana Hot Spiced Okra,Condiments
2018,5,2018-05-01,30,2,USA,Albuquerque,RÃ¶d Kaviar,Seafood
2018,5,2018-05-01,31,4,USA,Albuquerque,RhÃ¶nbrÃ¤u Klosterbier,Beverages
2018,5,2018-05-01,26,2,USA,Albuquerque,Original Frankfurter grÃ¼ne SoÃe,Condiments
